TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"The ancient relic box (FIGURE NOT INCLUDED)","X1 3D printed and painted 1:12 prop (FIGURE NOT INCLUDED)",10,GBP,8,"accessories,RDJ_custom_creations,toy_accessories,action_figure,6_inch_scale,3D_printed",,https://i.etsystatic.com/22049125/r/il/ea8ad2/3555009150/il_fullxfull.3555009150_12fn.jpg,,,,,,,,,,,,,,,,
"I’m soaking wet right now set painted (FIGURE NOT INCLUDED)","1:12 scale I’m soaking wet right now set painted (FIGURE NOT INCLUDED)",10,GBP,11,"RDJ_custom_creations,toy_accessories,3D_printed,accessories,custom_made,action_figure,6_inch_scale",,https://i.etsystatic.com/22049125/r/il/3a5c80/6559935961/il_fullxfull.6559935961_mrzl.jpg,https://i.etsystatic.com/22049125/r/il/36fd51/6511803556/il_fullxfull.6511803556_pkv1.jpg,,,,,,,,,,,,,,,
"1:12 scale electric arrow x2  (available in pink, yellow, green, blue, purple, red, orange) *please state which colour you would like","1x 1:12 scale 3D printed electric arrow x2  in the colour of your choice",15,GBP,2,"action_figure,toy_props,props,lightning_arrow,accessory_pack,display_piece,3D_printed,accessories,RDJ_custom_creations,6_inch_scale",,https://i.etsystatic.com/22049125/r/il/af1e1c/6292917234/il_fullxfull.6292917234_49r3.jpg,,,,,,,,,,,,,,,,
"Oni mask & jewellery lightning attack effect","3D printed and painted accessories",30,GBP,4,"toy_accessories,action_figure,6_inch_scale,3D_printed,accessories",,https://i.etsystatic.com/22049125/r/il/fd4ba3/3629389587/il_fullxfull.3629389587_kt3i.jpg,,,,,,,,,,,,,,,,
"no more insect guy trash can & Gifted school plaque","1:12 3D printed and painted no more insect guy trash can & school plaque",55,GBP,4,"toy_accessories,action_figure,3D_printed,toy_prop,accessories,RDJ_custom_creations,6_inch_scale",,https://i.etsystatic.com/22049125/r/il/537c47/3455571654/il_fullxfull.3455571654_jbqz.jpg,,,,,,,,,,,,,,,,
"Web wraps x2","x2 1:12 scale web wraps (tangible webs to ensnare your villains)",5.5,GBP,8,"tangible_effects,effects,6_inch_scale,toy_accessories,RDJ_custom_creations,accessories,action_figure",,https://i.etsystatic.com/22049125/r/il/200899/3956858561/il_fullxfull.3956858561_lyyk.jpg,https://i.etsystatic.com/22049125/r/il/915cc6/5520364528/il_fullxfull.5520364528_pfj3.jpg,https://i.etsystatic.com/22049125/r/il/2bcace/5568484999/il_fullxfull.5568484999_2r3l.jpg,,,,,,,,,,,,,,
"Green titan fist gloves  (FIGURE NOT INCLUDED)","3D printed and painted green Titan fist gloves (FIGURE NOT INCLUDED)",7.5,GBP,10,"custom_made,accessories,effects,tangible_effects,action_figure,3D_printed,RDJ_custom_creations,6_inch_scale",,https://i.etsystatic.com/22049125/r/il/017fd4/6232398574/il_fullxfull.6232398574_fmi7.jpg,https://i.etsystatic.com/22049125/r/il/3e12ed/6232399324/il_fullxfull.6232399324_roa8.jpg,,,,,,,,,,,,,,,
"1x yellow menace head (painted)","1x 3D printed and painted yellow menace head",25,GBP,2,"alternate_head,RDJ_custom_creations,3D_printed,6_inch_scale,action_figure,accessories,toy_accessories",,https://i.etsystatic.com/22049125/r/il/a1c874/3588358522/il_fullxfull.3588358522_ry5x.jpg,,,,,,,,,,,,,,,,
"Feral man x cross diorama base (painted)","1x 3D printed and painted feral man x cross diorama base (FIGURES NOT INCLUDED)",70,GBP,3,"rap,decoration,Rapper,bust,custom,miniature,toy_accessories,toy_props,props,3D_printed,mask",,https://i.etsystatic.com/22049125/r/il/943a61/6641702071/il_fullxfull.6641702071_jayg.jpg,https://i.etsystatic.com/22049125/r/il/e6f288/6641702379/il_fullxfull.6641702379_nqqv.jpg,https://i.etsystatic.com/22049125/r/il/24c198/6593585622/il_fullxfull.6593585622_bw5v.jpg,https://i.etsystatic.com/22049125/r/il/bb9746/6593585724/il_fullxfull.6593585724_njt3.jpg,,,,,,,,,,,,,
"The ruler’s throne V3 (unpainted)","3D printed 1:12 ruler’s throne V3 (unpainted)",45,GBP,5,"throne,RDJ_custom_creations,toy_accessories,accessories,6_inch_scale",,https://i.etsystatic.com/22049125/r/il/aae75b/6635843651/il_fullxfull.6635843651_34ln.jpg,https://i.etsystatic.com/22049125/r/il/6d7fe4/6587732836/il_fullxfull.6587732836_tv0w.jpg,https://i.etsystatic.com/22049125/r/il/89882d/6635843899/il_fullxfull.6635843899_8eoq.jpg,,,,,,,,,,,,,,
"x2 1:12 scale milk crate (colour of your choice)","3D printed milk crate, painted and sealed",6,GBP,27,"toy_accessories,6_inch_scale,milk_crate,accessories,props,3D_printed,miniature,custom",,https://i.etsystatic.com/22049125/r/il/ed107b/2545188687/il_fullxfull.2545188687_76b1.jpg,https://i.etsystatic.com/22049125/r/il/0c66c1/4954188936/il_fullxfull.4954188936_8vy3.jpg,,,,,,,,,,,,,,,
"Creature of the night alternate hands (fists)","3D printed alternate hands for creature of the night(FIGURE NOT INCLUDED)",5,GBP,18,"miniature,custom_made,toy_props,accessories,toy_accessories,3D_printed,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/9bd50a/3844852268/il_fullxfull.3844852268_ts9h.jpg,,,,,,,,,,,,,,,,
"Feral man bad hair day unpainted head sculpt (FIGURE NOT INCLUDED)","3D printed unpainted feral man bad hair day  head sculpt for 1:12 figures (FIGURE NOT INCLUDED)",12,GBP,3,"head_sculpt,toy_props,toy_accessories,alternate_head,6_inch_scale,3D_printed,RDJ_custom_creations,action_figure",,https://i.etsystatic.com/22049125/r/il/985d82/6287660054/il_fullxfull.6287660054_88bm.jpg,https://i.etsystatic.com/22049125/r/il/829ca0/6335715271/il_fullxfull.6335715271_l5tq.jpg,,,,,,,,,,,,,,,
"Mercenary painted & dog (FIGURE NOT INCLUDED)","1x 3D printed and painted mercenary head sculpt & dog  (FIGURE NOT INCLUDED)",40,GBP,1,,,https://i.etsystatic.com/22049125/r/il/fa37df/6618429691/il_fullxfull.6618429691_r4bu.jpg,,,,,,,,,,,,,,,,
"Savage rock face (painted) + complimentary matching necklace pendant","1x 3D printed and painted Savage rock face (painted) + complimentary matching necklace pendant",70,GBP,4,"rap,decoration,Rapper,bust,custom,miniature,toy_accessories,toy_props,props,3D_printed,mask",,https://i.etsystatic.com/22049125/r/il/024b5a/5985592861/il_fullxfull.5985592861_93jw.jpg,https://i.etsystatic.com/22049125/r/il/a5f503/5985593771/il_fullxfull.5985593771_bncl.jpg,,,,,,,,,,,,,,,
"Angry green Titan head sculpt (FIGURE NOT INCLUDED)","1x 3D printed and painted Angry green Titan head sculpt (FIGURE NOT INCLUDED)",25,GBP,5,"alternate_head,custom_head_sculpt,head_sculpt,accessories,action_figure,6_inch_scale,RDJ_custom_creations,toy_accessories,3D_printed",,https://i.etsystatic.com/22049125/r/il/9bff57/4789492802/il_fullxfull.4789492802_bkh7.jpg,https://i.etsystatic.com/22049125/r/il/37071f/4789492800/il_fullxfull.4789492800_58av.jpg,https://i.etsystatic.com/22049125/r/il/7960e3/4691056909/il_fullxfull.4691056909_3fik.jpg,,,,,,,,,,,,,,
"Animated southern angry redhead painted sculpt (FIGURE NOT INCLUDED)","1x 3D printed and painted animated angry southern redhead head sculpt (FIGURE NOT INCLUDED)",25,GBP,3,"Head_sculpt,accessories,toy_accessories,RDJ_custom_creations,6_inch_scale,custom_head_sculpt",,https://i.etsystatic.com/22049125/r/il/af3ad3/6047015749/il_fullxfull.6047015749_nk8k.jpg,https://i.etsystatic.com/22049125/r/il/b24b5c/6047016103/il_fullxfull.6047016103_6fn2.jpg,https://i.etsystatic.com/22049125/r/il/5fb122/6047016401/il_fullxfull.6047016401_3svs.jpg,https://i.etsystatic.com/22049125/r/il/922ecb/5998942180/il_fullxfull.5998942180_3abi.jpg,,,,,,,,,,,,,
"1x painted genocidal robot battle damaged head sculpt","1x painted genocidal robot battle damaged head sculpt",50,GBP,3,"custom_head_sculpt,alternate_head,custom,6_inch_scale,action_figure,Head_sculpt",,https://i.etsystatic.com/22049125/r/il/004da0/5914910701/il_fullxfull.5914910701_en3w.jpg,https://i.etsystatic.com/22049125/r/il/46943b/5866824352/il_fullxfull.5866824352_gdqc.jpg,https://i.etsystatic.com/22049125/r/il/a4b1f1/5914910817/il_fullxfull.5914910817_sg8f.jpg,https://i.etsystatic.com/22049125/r/il/8a1174/5914910967/il_fullxfull.5914910967_fjah.jpg,,,,,,,,,,,,,
"Metal briefcase","1:12 3D printed Briefcase (Non functioning)",10,GBP,6,"6_inch_scale,tesseract,toy_prop,accessories,action_figure,props",,https://i.etsystatic.com/22049125/r/il/5dee42/3315885825/il_fullxfull.3315885825_sbaj.jpg,,,,,,,,,,,,,,,,
"Mercenary painted (FIGURE NOT INCLUDED)","1x 3D printed and painted mercenary head sculpt (FIGURE NOT INCLUDED)",22,GBP,10,,,https://i.etsystatic.com/22049125/r/il/27f397/6364517792/il_fullxfull.6364517792_9ifu.jpg,https://i.etsystatic.com/22049125/r/il/635345/6412598267/il_fullxfull.6412598267_ogtt.jpg,https://i.etsystatic.com/22049125/r/il/001ec0/6364516716/il_fullxfull.6364516716_ky19.jpg,https://i.etsystatic.com/22049125/r/il/861e3d/6364517146/il_fullxfull.6364517146_kbh9.jpg,,,,,,,,,,,,,
"Blue cube","1x 1:12 blue cube",5,GBP,7,"RDJ_custom_creations,replica,1_12_scale,accessories,miniature,custom,props,toy_props,toy_accessories,3D_printed,action_figure",,https://i.etsystatic.com/22049125/r/il/bd9d98/2964704550/il_fullxfull.2964704550_ctf1.jpg,https://i.etsystatic.com/22049125/r/il/7870dc/3052284585/il_fullxfull.3052284585_qpv5.jpg,,,,,,,,,,,,,,,
"Underground power canceling orphan painted head sculpt (FIGURE NOT INCLUDED)","1x 3D printed and painted underground power canceling orphan head sculpt (FIGURE NOT INCLUDED)

if you wish to have eye balls painted on, please let me know and I’ll sort that out for you.",22,GBP,2,"alternate,custom_made,3D_printed,action_figure,toy_prop,6_inch_scale,RDJ_custom_creations,toy_accessories,head_sculpt,custom_head_sculpt",,https://i.etsystatic.com/22049125/r/il/079d86/6001610030/il_fullxfull.6001610030_c7l5.jpg,https://i.etsystatic.com/22049125/r/il/763106/6001612172/il_fullxfull.6001612172_i7rg.jpg,https://i.etsystatic.com/22049125/r/il/258026/6001612586/il_fullxfull.6001612586_9qxu.jpg,https://i.etsystatic.com/22049125/r/il/e625a3/6001611078/il_fullxfull.6001611078_8dv5.jpg,,,,,,,,,,,,,
"Demon man for mega figures (unpainted)","3D printed unpainted Demon  man head sculpts for mega figures",15,GBP,8,,,https://i.etsystatic.com/22049125/r/il/b6c22b/5334964819/il_fullxfull.5334964819_sa26.jpg,,,,,,,,,,,,,,,,
"Energy hand effects (translucent purple)","1:12 scale purple energy hand effects (FIGURE NOT INCLUDED)",12,GBP,5,"power_cosmic,energy,power_up,props,action_figure,toy_accessories,accessories,custom,effects,tangible_effects",,https://i.etsystatic.com/22049125/r/il/0e8c4a/3025457231/il_fullxfull.3025457231_ewdi.jpg,,,,,,,,,,,,,,,,
"Movie Vampire hunter head sculpt (painted) **FIGURE NOT INCLUDED***","3D printed and painted movie vampire hunter head sculpt (FIGURE NOT INCLUDED)",25,GBP,8,"custom_head_sculpt,RDJ_custom_creations,props,accessories,toy_accessories,3D_printed,6_inch_scale,toy_props,replica,miniature,custom_made",,https://i.etsystatic.com/22049125/r/il/3c9eee/6418894791/il_fullxfull.6418894791_iqt1.jpg,,,,,,,,,,,,,,,,
"Feral man containment unit (FIGURE NOT INCLUDED)","3D printed and painted white light up containment unit (FIGURE NOT INCLUDED)",30,GBP,5,"display_piece,props,action_figure,accessories,toy_prop,custom_made,3D_printed,RDJ_custom_creations,6_inch_scale,toy_accessories,1_12_scale,toy_props",,https://i.etsystatic.com/22049125/r/il/4f062c/4883517073/il_fullxfull.4883517073_qijc.jpg,,,,,,,,,,,,,,,,
"1:12 orange hexagon portal (FIGURE NOT INCLUDED)","1:12 orange hexagon portal (FIGURE NOT INCLUDED)",22,GBP,3,"12_inch_scale,action_figure,energy,custom,toy_accessories,props,accessories,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/e4d84e/5892208015/il_fullxfull.5892208015_mmfl.jpg,https://i.etsystatic.com/22049125/r/il/80c75b/5844110612/il_fullxfull.5844110612_7i7z.jpg,,,,,,,,,,,,,,,
"Rooftop eagle display stand (FIGURE NOT INCLUDED)","1x 3D printed unpainted rooftop eagle display stand (FIGURE NOT INCLUDED)",15,GBP,2,,,https://i.etsystatic.com/22049125/r/il/93a20c/6146078055/il_fullxfull.6146078055_naeb.jpg,https://i.etsystatic.com/22049125/r/il/dbf721/6146078175/il_fullxfull.6146078175_98i8.jpg,https://i.etsystatic.com/22049125/r/il/73e017/6097991306/il_fullxfull.6097991306_n8h9.jpg,https://i.etsystatic.com/22049125/r/il/32c6b0/6146078383/il_fullxfull.6146078383_bwhu.jpg,,,,,,,,,,,,,
"1x large electric sphere effect (FIGURE NOT INCLUDED) available in colour of your choice","1x large electric sphere effect (FIGURE NOT INCLUDED) available in colour of your choice",45,GBP,4,"toy_prop,toy_accessories,miniature,toy_props,accessories,toy_accessory,6_inch_scale,RDJ_custom_creations,action_figure,3D_printed",,https://i.etsystatic.com/22049125/r/il/0ea449/6029107907/il_fullxfull.6029107907_qctr.jpg,https://i.etsystatic.com/22049125/r/il/104751/5981044482/il_fullxfull.5981044482_8mk0.jpg,,,,,,,,,,,,,,,
"X2 Demon man for mega figures (unpainted)","2x 3D printed unpainted Demon man head sculpts for mega figures",30,GBP,9,,,https://i.etsystatic.com/22049125/r/il/06fb3d/5334954071/il_fullxfull.5334954071_nxhc.jpg,,,,,,,,,,,,,,,,
"Asian Insect guy kit (unpainted)","3D printed unpainted asian Insect guy kit (FIGURE NOT INCLUDED)",15,GBP,2,"action_figure,3D_printed,RDJ_custom_creations,toy_accessory,6_inch_scale,custom,head_sculpt,custom_head_sculpt",,https://i.etsystatic.com/22049125/r/il/6b04eb/5135650685/il_fullxfull.5135650685_tjio.jpg,,,,,,,,,,,,,,,,
"Golden crown (FIGURE NOT INCLUDED)","X1 3D printed and painted Golden crown 1:12 scale (FIGURE NOT INCLUDED)",12,GBP,10,"custom_made,replica,props,1_12_scale,toy_props,accessories,toy_accessories,3D_printed,6_inch_scale,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/909230/3533734448/il_fullxfull.3533734448_nqe2.jpg,https://i.etsystatic.com/22049125/r/il/f59beb/3581377061/il_fullxfull.3581377061_nhnb.jpg,,,,,,,,,,,,,,,
"3x bullet time effects (FIGURES NOT INCLUDED)","3x 3D printed and painted bullet time effects (FIGURES NOT INCLUDED)",10,GBP,15,"props,toy_accessories,accessories,action_figure,6_inch_scale,RDJ_custom_creations,3D_printed",,https://i.etsystatic.com/22049125/r/il/0b7de2/6556414207/il_fullxfull.6556414207_54ez.jpg,https://i.etsystatic.com/22049125/r/il/0e7a94/6508288622/il_fullxfull.6508288622_bnau.jpg,https://i.etsystatic.com/22049125/r/il/8d739f/6556412819/il_fullxfull.6556412819_oczo.jpg,,,,,,,,,,,,,,
"Green smoke effects (FIGURE NOT INCLUDED)","1:12 scale green smoke effects (FIGURE NOT INCLUDED)",10,GBP,8,"accessories,custom,props,action_figure,toy_accessories,energy,energy_attack,power_up",,https://i.etsystatic.com/22049125/r/il/f56d4e/5399696967/il_fullxfull.5399696967_398a.jpg,https://i.etsystatic.com/22049125/r/il/cc7c0f/5351525880/il_fullxfull.5351525880_rfkp.jpg,,,,,,,,,,,,,,,
"Insect guy wide eyed head sculpt only (painted) ***FIGURE NOT INCLUDED***","1x 3D printed and painted insect guy head sculpt (FIGURE NOT INCLUDED)",25,GBP,2,"toy_prop,3D_printed,6_inch_scale,toy_accessories,RDJ_custom_creations,custom_made,Head_sculpt,alternate_head",,https://i.etsystatic.com/22049125/r/il/0ee5e2/4710240481/il_fullxfull.4710240481_98ho.jpg,https://i.etsystatic.com/22049125/r/il/1ae0c8/4661986568/il_fullxfull.4661986568_d0dj.jpg,,,,,,,,,,,,,,,
"Angry devil guy head sculpt (FIGURE NOT INCLUDED)","3D printed unpainted angry Devil guy head sculpt (FIGURE NOT INCLUDED)",12,GBP,6,"custom_head_sculpt,head_sculpt,props,custom,toy_accessories,alternate_head,RDJ_custom_creations,action_figure,6_inch_scale,3D_printed",,https://i.etsystatic.com/22049125/r/il/d8eabc/3802756116/il_fullxfull.3802756116_tniq.jpg,,,,,,,,,,,,,,,,
"Hell throne (FIGURE NOT INCLUDED)","3D printed 1:12 scale hell throne",55,GBP,5,"throne,RDJ_custom_creations,toy_accessories,accessories,6_inch_scale",,https://i.etsystatic.com/22049125/r/il/d9508e/3554995812/il_fullxfull.3554995812_mp88.jpg,https://i.etsystatic.com/22049125/r/il/134d00/3712046782/il_fullxfull.3712046782_s4nu.jpg,,,,,,,,,,,,,,,
"Client request: selection of 3D printed items","4x 3D printed items",60,GBP,4,"accessories,props,smart_bombs,6_inch_scale,action_figure,toy_accessories,3D_printed,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/7ce331/3360007955/il_fullxfull.3360007955_o1d6.jpg,,,,,,,,,,,,,,,,
"Lightning hand effect (Pink)","1:12 3D printed pink Lightning hand effect (FIGURE NOT INCLUDED)",10,GBP,6,"power_up,energy,toy_accessories,energy_attack,electricity,lightning,accessories,action_figure,6_inch_scale,tangible_effects,1_12_scale,effects",,https://i.etsystatic.com/22049125/r/il/a5191c/3004606182/il_fullxfull.3004606182_81gu.jpg,,,,,,,,,,,,,,,,
"Feral man’s severed arms accessory set (FIGURE NOT INCLUDED)","1:12 scale feral man’s severed hand accessory set (FIGURE NOT INCLUDED)",5,GBP,2,"RDJ_custom_creations,toy_accessories,3D_printed,accessories,custom_made,action_figure,6_inch_scale",,https://i.etsystatic.com/22049125/r/il/f55c30/6259132919/il_fullxfull.6259132919_lc4u.jpg,,,,,,,,,,,,,,,,
"The Creator head sculpt (FIGURE NOT INCLUDED)","3D printed and painted The Creator head sculpt (figure NOT included)",25,GBP,7,"Head_sculpt,custom_made,toy_prop,accessories,custom_head_sculpt,custom,toy_accessories,6_inch_scale,action_figure,3D_printed,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/9330cc/3213152019/il_fullxfull.3213152019_dtg3.jpg,https://i.etsystatic.com/22049125/r/il/334302/3165441710/il_fullxfull.3165441710_b7t1.jpg,,,,,,,,,,,,,,,
"4x pigeons (1:12 scale)","4x 3D printed and painted pigeons (1:12 scale)",20,GBP,7,"pigeons,custom,toy_accessories,display_piece,3D_printed,RDJ_custom_creations,diorama,6_inch_scale,action_figure,accessories,toy_prop",,https://i.etsystatic.com/22049125/r/il/04d61c/3951911798/il_fullxfull.3951911798_ikx2.jpg,,,,,,,,,,,,,,,,
"ALL CAPS mask, the creator head, feral man claws bundle","ALL CAPS mask, the creator head, feral man claws bundle",38,GBP,3,"3D_printed,toy_props,6_inch_scale,toy_accessories,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/27fb52/6621224875/il_fullxfull.6621224875_p9ef.jpg,,,,,,,,,,,,,,,,
"1x water bomb & 1x set of web wraps","1:12 scale 3D printed water bomb effect and web wraps set  (figures NOT INCLUDED)",13,GBP,5,"custom,action_figure,props,toy_accessories,accessories,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/75a628/5498272573/il_fullxfull.5498272573_emr2.jpg,,,,,,,,,,,,,,,,
"Animated southern redhead wink painted sculpt (FIGURE NOT INCLUDED)","1x 3D printed and painted animated southern redhead head sculpt (FIGURE NOT INCLUDED)",25,GBP,6,"Head_sculpt,accessories,toy_accessories,RDJ_custom_creations,6_inch_scale,custom_head_sculpt",,https://i.etsystatic.com/22049125/r/il/4f4b2b/5934158250/il_fullxfull.5934158250_8qpz.jpg,https://i.etsystatic.com/22049125/r/il/5fd231/5982227123/il_fullxfull.5982227123_7cbm.jpg,,,,,,,,,,,,,,,
"Dark magic book set","1:12 scale 3D printed dark magic book (open and closed versions)",20,GBP,3,"display_piece,3D_printed,6_inch_scale,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/da21b3/3131744942/il_fullxfull.3131744942_9sax.jpg,https://i.etsystatic.com/22049125/r/il/77fb30/3179465445/il_fullxfull.3179465445_srsl.jpg,https://i.etsystatic.com/22049125/r/il/2e37ff/3131744832/il_fullxfull.3131744832_av3n.jpg,,,,,,,,,,,,,,
"1x animated green menace , 1x animated yellow menace , 1x menace glider (painted)","3D printed and painted 1x green menace, 1x yellow menace and 1x glider set",75,GBP,2,"toy_props,custom_made,toy_accessories,accessory_pack,RDJ_custom_creations,accessories,alternate_head,6_inch_scale,head_sculpt",,https://i.etsystatic.com/22049125/r/il/72bd6c/3878809619/il_fullxfull.3878809619_r5be.jpg,,,,,,,,,,,,,,,,
"Oni mask","1:12 scale red Oni mask (FIGURE NOT INCLUDED)",15,GBP,14,"props_and_accessorie,mask,miniature,custom,action_figure,toy,3D_printed,1_12_scale,6_inch_scale",,https://i.etsystatic.com/22049125/r/il/437ce0/2962321764/il_fullxfull.2962321764_e5iy.jpg,https://i.etsystatic.com/22049125/r/il/bf1b8d/2962321958/il_fullxfull.2962321958_mjnk.jpg,https://i.etsystatic.com/22049125/r/il/e3bb15/3010028107/il_fullxfull.3010028107_5s2l.jpg,,,,,,,,,,,,,,
"Feral man battle damaged unpainted head sculpt (FIGURE NOT INCLUDED)","3D printed unpainted feral man head sculpt for 1:12 figures (FIGURE NOT INCLUDED)",12,GBP,3,"head_sculpt,toy_props,toy_accessories,alternate_head,6_inch_scale,3D_printed,RDJ_custom_creations,action_figure",,https://i.etsystatic.com/22049125/r/il/682d9f/4240945296/il_fullxfull.4240945296_4453.jpg,,,,,,,,,,,,,,,,
"Insect sense (please state in notes which colour you prefer)","X1 3D printed insect sense (FIGURE NOT INCLUDED)",6,GBP,19,"toy_props,3D_printed,toy_accessories,props,accessories,action_figure,1_12_scale,6_inch_scale",,https://i.etsystatic.com/22049125/r/il/8f401c/3537495466/il_fullxfull.3537495466_tofw.jpg,https://i.etsystatic.com/22049125/r/il/4a2a17/3537495384/il_fullxfull.3537495384_ho6y.jpg,,,,,,,,,,,,,,,
"5x rats (1:12 scale)","5x 3D printed and painted rats 1:12 scale",25,GBP,12,"toy_prop,accessories,action_figure,6_inch_scale,diorama,rats,RDJ_custom_creations,3D_printed,display_piece,toy_accessories,custom",,https://i.etsystatic.com/22049125/r/il/2ac2b9/3999567887/il_fullxfull.3999567887_gxra.jpg,,,,,,,,,,,,,,,,
"Insect punk guitar (painted)","3D printed and painted guitar accessory for 1/12 scale figures * FIGURE NOT INCLUDED*",10,GBP,9,,,https://i.etsystatic.com/22049125/r/il/9d01c7/5260536924/il_fullxfull.5260536924_h0ax.jpg,https://i.etsystatic.com/22049125/r/il/fe3e5f/5308717095/il_fullxfull.5308717095_x8tq.jpg,,,,,,,,,,,,,,,
"Egyptian ushabti statues","3D printed and painted Egyptian ushabti statues",6,GBP,8,"toy_props,3D_printed,6_inch_scale,RDJ_custom_creations,action_figure",,https://i.etsystatic.com/22049125/r/il/eb27f2/3897918646/il_fullxfull.3897918646_7p80.jpg,,,,,,,,,,,,,,,,
"1:12 Vampire hunter sword (painted)","1x 3D printed and painted 1:12 Vampire hunter sword",8,GBP,10,"accessories,toy_props,action_figure,toy_accessories,3D_printed,RDJ_custom_creations",,https://i.etsystatic.com/22049125/r/il/5cce24/3747709523/il_fullxfull.3747709523_939w.jpg,,,,,,,,,,,,,,,,
"Doctor reptilian head sculpt (painted) ***FIGURE NOT INCLUDED***","Doctor reptilian head sculpt (painted) ***FIGURE NOT INCLUDED***",22,GBP,8,"alternate_head,1_12_scale,custom_head_sculpt,head_sculpt,toy_accessory,action_figure,RDJ_custom_creations,6_inch_scale,custom,toy_accessories,3D_printed,toy_props,accessories",,https://i.etsystatic.com/22049125/r/il/3ee608/6275210081/il_fullxfull.6275210081_2pic.jpg,https://i.etsystatic.com/22049125/r/il/b17850/6227159482/il_fullxfull.6227159482_kp05.jpg,https://i.etsystatic.com/22049125/r/il/2eb5e2/6227159660/il_fullxfull.6227159660_p6b5.jpg,,,,,,,,,,,,,,
"1x 3D printed and painted chalice (FIGURE NOT INCLUDED)","1x 3D printed and painted chalice (FIGURE NOT INCLUDED)",5,GBP,5,"6_inch_scale,props,accessories,RDJ_custom_creations,toy_accessories",,https://i.etsystatic.com/22049125/r/il/515dd9/6080964235/il_fullxfull.6080964235_2eip.jpg,,,,,,,,,,,,,,,,
"Alien foetus in a jar (1:12 scale)","1x 3D printed and painted Alien foetus in a jar prop (Liquid not supplied)",7.5,GBP,5,"props,RDJ_custom_creations,custom,6_inch_scale,toy_prop,toy_accessories,action_figure,accessories,display_piece,3D_printed,toy_props",,https://i.etsystatic.com/22049125/r/il/3ce0be/4787409023/il_fullxfull.4787409023_2j36.jpg,,,,,,,,,,,,,,,,
"Un breakable spear 1:12 scale","3D printed and painted un breakable spear for 1:12 scale action figures",3,GBP,96,"toy_prop,3D_printed,toy_props,accessories,6_inch_scale,toy_accessories,action_figure,RDJ_custom_creations,custom_made",,https://i.etsystatic.com/22049125/r/il/da1da8/4341572991/il_fullxfull.4341572991_1ck9.jpg,,,,,,,,,,,,,,,,
"Ritual candles painted (full circle)","3D printed and painted ritual candles (FIGURE NOT INCLUDED)",25,GBP,13,"custom,display_piece,toy_accessories,action_figure,accessories,3D_printed,props",,https://i.etsystatic.com/22049125/r/il/69ea10/3943663688/il_fullxfull.3943663688_f4vu.jpg,https://i.etsystatic.com/22049125/r/il/a17d09/3991115011/il_fullxfull.3991115011_f3yb.jpg,,,,,,,,,,,,,,,
"Dr weird dragon spell hand effects  *available in orange, green, blue, pink and red*please state which colour (UV light up eyes and mouth)","X2 3D printed and painted dr weird dragon spells (FIGURE NOT INCLUDED)",25,GBP,4,"6_inch_scale,3D_printed,toy_prop,custom,display_piece,toy_accessories",,https://i.etsystatic.com/22049125/r/il/9bf293/3945686772/il_fullxfull.3945686772_o15t.jpg,,,,,,,,,,,,,,,,
"Vampire hunter head sculpt (painted) **FIGURE NOT INCLUDED***","3D printed and painted head sculpt (FIGURE NOT INCLUDED)",25,GBP,8,"custom_head_sculpt,RDJ_custom_creations,props,accessories,toy_accessories,3D_printed,6_inch_scale,toy_props,replica,miniature,custom_made",,https://i.etsystatic.com/22049125/r/il/8af407/4893989004/il_fullxfull.4893989004_6dpb.jpg,https://i.etsystatic.com/22049125/r/il/9b108a/4893989006/il_fullxfull.4893989006_7p02.jpg,https://i.etsystatic.com/22049125/r/il/4139e7/4942258235/il_fullxfull.4942258235_edc9.jpg,,,,,,,,,,,,,,
"Yellow energy shield x1","1x 3D printed translucent yellow energy shield",7,GBP,18,"toy_accessories,RDJ_custom_creations,6_inch_scale,accessories,3D_printed,action_figure",,https://i.etsystatic.com/22049125/r/il/c49fbf/3349706657/il_fullxfull.3349706657_rwvd.jpg,,,,,,,,,,,,,,,,
"OG movie insect guy  (figure not included ) ***Please state which body you plan to use so I can ensure it fits***","3D printed and painted OG movie insect guy head sculpt ( FIGURE NOT INCLUDED)",25,GBP,9,"head_sculpt,toy_props,toy_accessories,accessories,3D_printed,6_inch_scale,RDJ_custom_creations,custom_head_sculpt",,https://i.etsystatic.com/22049125/r/il/329c73/4141203538/il_fullxfull.4141203538_f6k2.jpg,,,,,,,,,,,,,,,,
